order_id,customer_id,order_date,shipped_date,delivered_date,processing_days,delivery_days,promised_delivery_days,actual_delivery_days,delivery_delay_days,delivery_met_promise,product_category,product_price_mxn,product_weight_kg,quantity,total_amount_mxn,shipping_carrier,shipping_tier,shipping_cost_mxn,distance_km,shipping_type,customer_state,customer_region,customer_age_group,customer_loyalty_months,purchase_frequency,is_urban,payment_method,transaction_status,payment_installments,sales_channel,platform_name,is_peak_season,customer_delivery_rating,delivery_issue,shipping_cost_to_price_ratio,is_frequent_customer,is_loyal_customer,high_value_order
ECOMMX-2024-03570,CUST-92036,2025-01-24 19:02:44,2025-01-25 19:02:44,2025-02-04 19:02:44,1,10,6,10,4,0,Electrónicos,589.49,4.87,5,3614.09,Paquetexpress,Express,666.64,798.0,nacional,Michoacán,Occidente,25-34,10.0,6,1,Tarjeta de Débito,Autorizada,1,Marketplace,Walmart,0,3,Ninguno,1.1309,1,0,0
ECOMMX-2024-03571,CUST-13360,2025-06-09 21:23:00,2025-06-11 21:23:00,2025-06-18 21:23:00,2,7,6,7,1,0,Deportes,562.46,1.98,1,886.19,Estafeta,Estándar,323.73,1286.0,nacional,Colima,Occidente,55+,22.0,1,1,Tarjeta de Crédito,Autorizada,3,Marketplace,Amazon México,0,5,Ninguno,0.5756,0,1,0
ECOMMX-2024-03572,CUST-69689,2025-02-18 11:40:08,2025-02-19 11:40:08,2025-02-23 11:40:08,1,4,3,4,1,0,Moda y Accesorios,905.73,0.16,1,1274.73,DHL,Estándar,369.0,1482.0,nacional,Nayarit,Occidente,35-44,0.0,0,1,Tarjeta de Crédito,Autorizada,6,Marketplace,Liverpool,0,3,Ninguno,0.4074,0,0,0
ECOMMX-2024-03573,CUST-69705,2025-08-05 17:02:54,2025-08-08 17:02:54,2025-08-13 17:02:54,3,5,4,5,1,0,Moda y Accesorios,2076.22,0.76,2,4537.18,UPS,Estándar,384.74,387.0,nacional,Colima,Occidente,25-34,3.0,1,1,Efectivo (OXXO),En revisión,1,Marketplace,Mercado Libre,0,5,Ninguno,0.1853,0,0,0
ECOMMX-2024-03574,CUST-41286,2025-11-12 00:16:06,2025-11-14 00:16:06,2025-11-22 00:16:06,2,8,6,8,2,0,Salud y Belleza,324.71,0.72,4,1544.92,Estafeta,Estándar,246.08,1259.0,nacional,Sinaloa,Occidente,25-34,14.0,4,1,Tarjeta de Débito,Autorizada,1,Marketplace,Mercado Libre,1,4,Ninguno,0.7578,1,1,0
ECOMMX-2024-03575,CUST-76740,2025-11-16 21:18:24,2025-11-18 21:18:24,2025-11-26 21:18:24,2,8,1,8,7,0,Moda y Accesorios,4419.53,1.77,2,9664.36,DHL,Express,825.3,733.0,nacional,Tabasco,Sur,18-24,8.0,2,1,Tarjeta de Débito,Autorizada,1,Marketplace,Walmart,1,3,Ninguno,0.1867,0,0,1
ECOMMX-2024-03576,CUST-26528,2025-06-12 05:03:30,2025-06-15 05:03:30,2025-06-20 05:03:30,3,5,4,5,1,0,Libros y Educación,1171.01,0.5,5,6160.33,FedEx,Estándar,305.28,621.0,nacional,Michoacán,Occidente,35-44,26.0,1,1,Tarjeta de Débito,Autorizada,1,Marketplace,Walmart,0,4,Paquete dañado,0.2607,0,1,1
ECOMMX-2024-03577,CUST-59162,2025-12-21 11:12:20,2025-12-22 11:12:20,2025-12-31 11:12:20,1,9,6,9,3,0,Moda y Accesorios,3717.34,1.77,2,7710.41,Estafeta,Estándar,275.73,1308.0,nacional,Jalisco,Occidente,35-44,19.0,4,1,Tarjeta de Débito,Autorizada,1,Marketplace,Amazon México,1,4,Ninguno,0.0742,1,1,1
ECOMMX-2024-03578,CUST-83853,2025-08-17 04:12:50,2025-08-18 04:12:50,2025-08-22 04:12:50,1,4,4,4,0,1,Moda y Accesorios,1806.62,0.43,1,2140.72,FedEx,Estándar,334.1,723.0,nacional,Colima,Occidente,35-44,29.0,3,0,Tarjeta de Débito,Rechazada,1,Marketplace,Mercado Libre,0,5,Ninguno,0.1849,0,1,0
ECOMMX-2024-03579,CUST-22936,2025-07-30 23:35:09,2025-07-31 23:35:09,2025-08-06 23:35:09,1,6,2,6,4,0,Libros y Educación,623.5,1.35,4,2916.59,Estafeta,Express,422.59,198.0,regional,Tlaxcala,Centro,45-54,0.0,2,1,Tarjeta de Crédito,Autorizada,1,D2C,Sitio Web Propio,0,3,Ninguno,0.6778,0,0,0
ECOMMX-2024-03580,CUST-14156,2025-03-17 04:26:23,2025-03-18 04:26:23,2025-03-25 04:26:23,1,7,6,7,1,0,Libros y Educación,913.18,2.61,4,3978.84,Estafeta,Estándar,326.12,1487.0,nacional,baja california sur,Norte,25-34,0.0,1,1,Tarjeta de Crédito,Autorizada,1,Marketplace,Liverpool,0,4,Ninguno,0.3571,0,0,0
ECOMMX-2024-03581,CUST-90593,2025-02-01 06:51:40,2025-02-02 06:51:40,2025-02-14 06:51:40,1,12,12,12,0,1,Moda y Accesorios,862.45,1.91,2,1949.99,Correos de México,Estándar,225.09,1159.0,nacional,Oaxaca,Sur,18-24,9.0,3,1,Tarjeta de Débito,En revisión,1,Marketplace,Mercado Libre,0,5,Ninguno,0.261,0,0,0
ECOMMX-2024-03582,CUST-18758,2025-03-01 17:32:30,2025-03-02 17:32:30,2025-03-09 17:32:30,1,7,6,7,1,0,Juguetes y Bebés,2664.72,1.78,2,5597.86,Estafeta,Estándar,268.42,704.0,nacional,Nuevo León,Norte,35-44,17.0,2,1,Tarjeta de Débito,En revisión,1,Marketplace,Mercado Libre,0,4,Ninguno,0.1007,0,1,1
ECOMMX-2024-03583,CUST-69801,2025-07-18 13:11:59,2025-07-21 13:11:59,2025-07-24 13:11:59,3,3,3,3,0,1,Salud y Belleza,2762.19,2.78,5,14263.96,DHL,Estándar,453.01,755.0,nacional,Guanajuato,Occidente,35-44,30.0,2,1,Tarjeta de Crédito,Autorizada,3,Marketplace,Amazon México,0,5,Ninguno,0.164,0,1,1
ECOMMX-2024-03584,CUST-17331,2025-02-17 22:27:47,2025-02-18 22:27:47,2025-03-02 22:27:47,1,12,10,12,2,0,Hogar y Jardín,14208.4,8.75,2,29298.92,Correos de México,Express,882.12,799.0,nacional,Colima,Occidente,45-54,5.0,3,1,Tarjeta de Débito,Rechazada,1,D2C,Sitio Web Propio,0,5,Ninguno,0.0621,0,0,1
ECOMMX-2024-03585,CUST-33109,2025-11-19 21:05:30,2025-11-22 21:05:30,2025-11-28 21:05:30,3,6,3,6,3,0,Electrónicos,17408.58,3.78,4,70108.23,DHL,Estándar,473.91,677.0,nacional,Tamaulipas,Norte,45-54,19.0,1,1,Tarjeta de Débito,Autorizada,1,Marketplace,Mercado Libre,1,4,Retraso,0.0272,0,1,1
ECOMMX-2024-03586,CUST-33327,2025-02-15 07:05:31,2025-02-17 07:05:31,2025-02-20 07:05:31,2,3,2,3,1,0,Moda y Accesorios,4794.84,1.06,10,48229.84,DHL,Estándar,281.44,290.0,regional,Querétaro,Centro,45-54,10.0,2,1,Efectivo (OXXO),Autorizada,1,Marketplace,Walmart,0,4,Ninguno,0.0587,0,0,1
ECOMMX-2024-03587,CUST-99353,2025-04-15 01:22:04,2025-04-16 01:22:04,2025-04-25 01:22:04,1,9,8,9,1,0,Deportes,3889.8,1.08,3,11806.48,Correos de México,Estándar,137.08,139.0,regional,Hidalgo,Centro,35-44,7.0,4,1,Tarjeta de Débito,Autorizada,1,Marketplace,Mercado Libre,0,3,Ninguno,0.0352,1,0,1
ECOMMX-2024-03588,CUST-64877,2025-04-06 03:12:11,2025-04-09 03:12:11,2025-04-16 03:12:11,3,7,6,7,1,0,Electrónicos,6043.5,3.8,3,18577.72,Correos de México,Express,447.22,174.0,regional,Zacatecas,Centro,25-34,0.0,1,0,Efectivo (OXXO),Autorizada,1,Marketplace,Amazon México,0,3,Extraviado,0.074,0,0,1
ECOMMX-2024-03589,CUST-84565,2025-12-01 01:20:19,2025-12-02 01:20:19,2025-12-05 01:20:19,1,3,1,3,2,0,Electrónicos,21486.97,2.61,5,108095.14,DHL,Express,660.29,289.0,regional,Querétaro,Centro,25-34,7.0,2,1,Tarjeta de Débito,Autorizada,1,Marketplace,Walmart,1,4,Retraso,0.0307,0,0,1
ECOMMX-2024-03590,CUST-98621,2025-11-28 13:50:47,2025-11-29 13:50:47,2025-12-07 13:50:47,1,8,8,8,0,1,Electrónicos,26152.7,2.79,3,78696.23,Paquetexpress,Estándar,238.13,1379.0,nacional,Tamaulipas,Norte,25-34,11.0,3,1,Tarjeta de Débito,Autorizada,1,Marketplace,Mercado Libre,1,4,Retraso,0.0091,0,0,1
ECOMMX-2024-03591,CUST-64441,2025-05-06 18:59:06,2025-05-08 18:59:06,2025-05-26 18:59:06,2,18,12,18,6,0,Electrónicos,12139.29,2.76,2,24507.77,Correos de México,Estándar,229.19,1112.0,nacional,Baja California,Norte,35-44,16.0,4,1,Tarjeta de Crédito,Autorizada,6,Marketplace,Mercado Libre,1,3,Retraso,0.0189,1,1,1
ECOMMX-2024-03592,CUST-80526,2025-11-07 08:23:49,2025-11-08 08:23:49,2025-11-13 08:23:49,1,5,3,5,2,0,Deportes,6415.19,2.54,4,26138.61,DHL,Estándar,477.85,936.0,nacional,Tamaulipas,Norte,45-54,0.0,2,1,PayPal,Autorizada,1,Marketplace,Mercado Libre,1,3,Ninguno,0.0745,0,0,1
ECOMMX-2024-03593,CUST-12354,2025-09-04 15:43:55,2025-09-07 15:43:55,2025-09-11 15:43:55,3,4,6,4,-2,1,Electrónicos,23811.75,2.0,3,71721.83,Estafeta,Estándar,286.58,825.0,nacional,Coahuila,Norte,35-44,33.0,0,1,Tarjeta de Crédito,Autorizada,1,Marketplace,Mercado Libre,0,5,Ninguno,0.012,0,1,1
ECOMMX-2024-03594,CUST-57856,2025-11-06 22:09:00,2025-11-07 22:09:00,2025-11-16 22:09:00,1,9,6,9,3,0,Libros y Educación,1408.94,1.89,4,5928.47,Estafeta,Estándar,292.71,1085.0,nacional,Nuevo León,Norte,25-34,23.0,2,1,Tarjeta de Débito,Autorizada,1,Marketplace,Mercado Libre,1,4,Ninguno,0.2078,0,1,1
ECOMMX-2024-03595,CUST-92722,2024-12-28 03:38:55,2024-12-30 03:38:55,2025-01-04 03:38:55,2,5,3,5,2,0,Hogar y Jardín,9390.85,5.59,3,28685.26,DHL,Estándar,512.71,344.0,nacional,Michoacán,Occidente,55+,10.0,2,0,Tarjeta de Débito,Autorizada,1,Marketplace,Mercado Libre,1,4,Ninguno,0.0546,0,0,1
ECOMMX-2024-03596,CUST-47249,2025-11-16 04:01:26,2025-11-18 04:01:26,2025-11-30 04:01:26,2,12,6,12,6,0,Hogar y Jardín,5322.83,12.18,4,22119.99,Correos de México,Express,828.67,256.0,regional,San Luis Potosí,Centro,45-54,5.0,6,1,Efectivo (OXXO),Autorizada,1,Marketplace,Amazon México,1,1,Retraso,0.1557,1,0,1
ECOMMX-2024-03597,CUST-92031,2025-12-21 06:57:04,2025-12-24 06:57:04,2025-12-31 06:57:04,3,7,4,7,3,0,Salud y Belleza,2520.97,1.58,3,7956.68,FedEx,Estándar,393.77,1440.0,nacional,Jalisco,Occidente,35-44,5.0,3,1,Tarjeta de Débito,Autorizada,1,Marketplace,Mercado Libre,1,2,Ninguno,0.1562,0,0,1
ECOMMX-2024-03598,CUST-38289,2025-09-01 00:07:38,2025-09-04 00:07:38,2025-09-16 00:07:38,3,12,12,12,0,1,Electrónicos,19005.74,2.18,1,19222.5,Correos de México,Estándar,216.76,508.0,nacional,Coahuila,Norte,35-44,6.0,4,0,Tarjeta de Crédito,Autorizada,3,Marketplace,Mercado Libre,0,4,Ninguno,0.0114,1,0,1
ECOMMX-2024-03599,CUST-48236,2025-01-01 19:04:53,2025-01-04 19:04:53,2025-01-10 19:04:53,3,6,6,6,0,1,Electrónicos,17763.1,2.28,1,18088.33,Estafeta,Estándar,325.23,335.0,nacional,Nuevo León,Norte,55+,1.0,4,0,Tarjeta de Débito,En revisión,1,Marketplace,Walmart,0,4,Ninguno,0.0183,1,0,1
ECOMMX-2024-03600,CUST-16096,2025-03-06 08:48:17,2025-03-07 08:48:17,2025-03-10 08:48:17,1,3,4,3,-1,1,Hogar y Jardín,12848.56,8.82,5,64862.45,FedEx,Estándar,619.65,824.0,nacional,Nayarit,Occidente,55+,7.0,3,1,Efectivo (OXXO),Autorizada,1,Marketplace,Mercado Libre,0,5,Ninguno,0.0482,0,0,1
ECOMMX-2024-03601,CUST-58710,2025-07-12 02:15:14,2025-07-13 02:15:14,2025-07-17 02:15:14,1,4,1,4,3,0,Moda y Accesorios,1237.04,1.24,8,10476.97,DHL,Express,580.65,58.0,regional,San Luis Potosí,Centro,45-54,8.0,3,1,Tarjeta de Crédito,Autorizada,6,Marketplace,Liverpool,0,2,Entregado en lugar equivocado,0.4694,0,0,1
ECOMMX-2024-03602,CUST-87561,2025-10-12 08:14:19,2025-10-13 08:14:19,2025-10-19 08:14:19,1,6,4,6,2,0,Moda y Accesorios,3396.17,1.58,3,10600.98,UPS,Estándar,412.47,417.0,nacional,Nayarit,Occidente,35-44,5.0,2,1,Tarjeta de Débito,En revisión,1,Marketplace,Amazon México,0,4,Retraso,0.1215,0,0,1
ECOMMX-2024-03603,CUST-29049,2025-08-08 17:49:48,2025-08-09 17:49:48,2025-08-21 17:49:48,1,12,12,12,0,1,Moda y Accesorios,4338.26,1.3,3,13229.83,Correos de México,Estándar,215.05,859.0,nacional,Chiapas,Sur,25-34,5.0,2,0,Tarjeta de Débito,Autorizada,1,Marketplace,Amazon México,0,4,Ninguno,0.0496,0,0,1
ECOMMX-2024-03604,CUST-83312,2025-12-22 02:09:59,2025-12-23 02:09:59,2025-12-28 02:09:59,1,5,1,5,4,0,Hogar y Jardín,8765.98,11.91,2,18461.27,FedEx,Express,929.31,163.0,regional,Durango,Centro,25-34,2.0,6,0,Tarjeta de Crédito,Autorizada,1,Marketplace,Liverpool,1,3,Ninguno,0.106,1,0,1
ECOMMX-2024-03605,CUST-34479,2024-12-27 03:55:26,2024-12-28 03:55:26,2025-01-10 03:55:26,1,13,6,13,7,0,Electrónicos,1521.79,4.06,3,4943.2,Estafeta,Estándar,377.83,1157.0,nacional,Guanajuato,Occidente,25-34,42.0,2,0,Tarjeta de Débito,En revisión,1,D2C,Sitio Web Propio,1,3,Ninguno,0.2483,0,1,0
ECOMMX-2024-03606,CUST-45760,2025-07-23 21:40:23,2025-07-26 21:40:23,2025-07-31 21:40:23,3,5,4,5,1,0,Moda y Accesorios,70536.0,1.99,6,4603.43,UPS,Estándar,371.27,708.0,nacional,Sonora,Norte,25-34,60.0,3,1,Efectivo (OXXO),Autorizada,1,Marketplace,Amazon México,0,3,Ninguno,0.5264,0,1,0
ECOMMX-2024-03607,CUST-40399,2025-10-15 02:44:17,2025-10-16 02:44:17,2025-10-23 02:44:17,1,7,6,7,1,0,Salud y Belleza,2961.52,2.61,5,15136.23,Estafeta,Estándar,328.63,1393.0,nacional,Oaxaca,Sur,25-34,1.0,2,0,Tarjeta de Crédito,En revisión,1,D2C,Sitio Web Propio,0,5,Ninguno,0.111,0,0,1
ECOMMX-2024-03608,CUST-77242,2025-01-03 06:39:39,2025-01-04 06:39:39,2025-01-15 06:39:39,1,11,12,11,-1,1,Hogar y Jardín,12879.75,6.1,3,38971.77,Correos de México,Estándar,332.52,305.0,nacional,Chiapas,Sur,25-34,7.0,7,1,Efectivo (OXXO),En revisión,1,Marketplace,Amazon México,0,5,Paquete dañado,0.0258,1,0,1
ECOMMX-2024-03609,CUST-91244,2025-07-06 18:30:24,2025-07-07 18:30:24,2025-07-08 18:30:24,1,1,2,1,-1,1,Salud y Belleza,361.26,3.0,3,1242.48,Estafeta,Estándar,158.7,6.0,local,Ciudad de México,Centro,25-34,14.0,1,0,Tarjeta de Débito,En revisión,1,Marketplace,Liverpool,0,5,Ninguno,0.4393,0,1,0
ECOMMX-2024-03610,CUST-44425,2025-04-25 05:00:00,2025-04-26 05:00:00,2025-05-02 05:00:00,1,6,6,6,0,1,Deportes,1169.93,1.87,3,3779.47,Estafeta,Estándar,269.68,390.0,nacional,Chiapas,Sur,35-44,2.0,2,1,Tarjeta de Débito,Autorizada,1,Marketplace,Mercado Libre,0,5,Ninguno,0.2305,0,0,0
ECOMMX-2024-03611,CUST-11098,2025-11-18 17:46:35,2025-11-19 17:46:35,2025-11-28 17:46:35,1,9,7,9,2,0,Electrónicos,11004.98,3.02,3,33280.66,Redpack,Estándar,265.72,445.0,nacional,Tabasco,Sur,45-54,2.0,2,0,Tarjeta de Crédito,Autorizada,6,Marketplace,Mercado Libre,1,5,Ninguno,0.0241,0,0,1
DUPE-ECOMMX-2024-03611,CUST-11098,2025-11-18 17:46:35,2025-11-19 17:46:35,2025-11-28 17:46:35,1,9,7,9,2,0,Electrónicos,11004.98,3.02,3,33280.66,Redpack,Estándar,265.72,445.0,nacional,Tabasco,Sur,45-54,2.0,2,0,Tarjeta de Crédito,Autorizada,6,Marketplace,Mercado Libre,1,5,Ninguno,0.0241,0,0,1
ECOMMX-2024-03613,CUST-66838,2025-08-27 03:59:30,2025-08-28 03:59:30,2025-08-31 03:59:30,1,3,4,3,-1,1,Moda y Accesorios,110274.0,0.4,2,2515.85,FedEx,Estándar,310.37,890.0,nacional,Aguascalientes,Occidente,25-34,7.0,4,1,Tarjeta de Crédito,En revisión,1,D2C,Sitio Web Propio,0,5,Ninguno,0.2815,1,0,0
ECOMMX-2024-03614,CUST-18055,2025-03-03 20:19:23,2025-03-04 20:19:23,2025-03-05 20:19:23,1,1,2,1,-1,1,Electrónicos,10010.14,2.78,5,50348.46,UPS,Estándar,297.76,291.0,regional,Durango,Centro,35-44,19.0,0,0,Tarjeta de Crédito,Autorizada,6,Marketplace,Walmart,0,4,Ninguno,0.0297,0,1,1
ECOMMX-2024-03615,CUST-21997,2025-04-07 09:58:50,2025-04-08 09:58:50,2025-04-12 09:58:50,1,4,3,4,1,0,Moda y Accesorios,2936.92,1.86,1,3330.46,DHL,Estándar,393.54,788.0,nacional,Chihuahua,Norte,35-44,16.0,4,1,Tarjeta de Débito,Autorizada,1,Marketplace,Coppel,0,5,Ninguno,0.134,1,1,0
ECOMMX-2024-03616,CUST-41760,2025-04-20 06:04:07,2025-04-21 06:04:07,2025-05-02 06:04:07,1,11,12,11,-1,1,Electrónicos,11714.2,4.65,3,35467.87,Correos de México,Estándar,325.27,593.0,nacional,Aguascalientes,Occidente,25-34,16.0,1,1,PayPal,Autorizada,1,D2C,Sitio Web Propio,0,4,Ninguno,0.0278,0,1,1
ECOMMX-2024-03617,CUST-39331,2025-09-24 07:30:17,2025-09-25 07:30:17,2025-09-30 07:30:17,1,5,4,5,1,0,Moda y Accesorios,1051.98,0.66,4,4513.95,FedEx,Estándar,306.03,897.0,nacional,Chiapas,Sur,55+,3.0,5,1,PayPal,Autorizada,1,Marketplace,Mercado Libre,0,5,Ninguno,0.2909,1,0,0
ECOMMX-2024-03618,CUST-27655,2025-01-24 17:58:39,2025-01-25 17:58:39,2025-01-26 17:58:39,1,0,1,1,0,1,Hogar y Jardín,10937.58,5.37,1,11405.43,UPS,Express,467.85,37.0,local,Ciudad de México,Centro,25-34,29.0,4,0,Tarjeta de Crédito,Autorizada,3,Marketplace,Walmart,0,5,Ninguno,0.0428,1,1,1
ECOMMX-2024-03619,CUST-55191,2025-07-21 19:01:27,2025-07-22 19:01:27,2025-07-28 19:01:27,1,6,6,6,0,1,Moda y Accesorios,1483.06,1.92,4,6215.12,Estafeta,Estándar,282.88,642.0,nacional,Campeche,Península,45-54,5.0,2,1,Efectivo (OXXO),En revisión,1,Marketplace,Mercado Libre,0,5,Ninguno,0.1907,0,0,1
ECOMMX-2024-03620,CUST-87774,2025-04-25 04:44:31,2025-04-26 04:44:31,2025-05-09 04:44:31,1,13,12,13,1,0,Electrónicos,956.62,4.79,3,3180.74,Correos de México,Estándar,310.88,626.0,nacional,Tamaulipas,Norte,35-44,8.0,1,0,Tarjeta de Débito,Autorizada,1,Marketplace,Mercado Libre,0,3,Ninguno,0.325,0,0,0
ECOMMX-2024-03621,CUST-10516,2025-04-23 15:14:48,2025-04-24 15:14:48,2025-04-27 15:14:48,1,3,3,3,0,1,Hogar y Jardín,10551.31,12.58,5,53493.38,DHL,Estándar,736.83,533.0,nacional,Aguascalientes,Occidente,25-34,19.0,3,1,Efectivo (OXXO),Rechazada,1,Marketplace,Mercado Libre,0,4,Retraso,0.0698,0,1,1
ECOMMX-2024-03622,CUST-48312,2025-04-17 23:39:53,2025-04-18 23:39:53,2025-04-20 23:39:53,1,2,3,2,-1,1,Electrónicos,18290.74,4.73,6,110294.58,DHL,Estándar,550.14,663.0,nacional,Jalisco,Occidente,35-44,3.0,3,1,Efectivo (OXXO),Autorizada,1,Marketplace,Amazon México,0,5,Ninguno,0.0301,0,0,1
ECOMMX-2024-03623,CUST-96120,2025-12-16 12:42:32,2025-12-19 12:42:32,2025-12-25 12:42:32,3,6,2,6,4,0,Moda y Accesorios,4062.04,0.75,1,4703.23,FedEx,Express,641.19,1176.0,nacional,Tabasco,Sur,25-34,16.0,1,1,Tarjeta de Crédito,Autorizada,18,Marketplace,Amazon México,1,4,Ninguno,0.1578,0,1,0
ECOMMX-2024-03624,CUST-31216,2025-12-04 13:32:20,2025-12-05 13:32:20,2025-12-10 13:32:20,1,5,3,5,2,0,Moda y Accesorios,793.45,0.68,3,2765.71,DHL,Estándar,385.36,670.0,nacional,Tamaulipas,Norte,25-34,5.0,4,1,Efectivo (OXXO),Autorizada,1,Marketplace,Amazon México,1,5,Retraso,0.4857,1,0,0
ECOMMX-2024-03625,CUST-46182,2025-11-17 07:54:33,2025-11-18 07:54:33,2025-11-28 07:54:33,1,10,6,10,4,0,Hogar y Jardín,11839.95,10.72,4,47912.09,Estafeta,Estándar,552.29,858.0,nacional,Chiapas,Sur,25-34,2.0,3,1,Transferencia,Autorizada,1,Marketplace,Amazon México,1,3,Ninguno,0.0466,0,0,1
ECOMMX-2024-03626,CUST-93062,2025-03-06 14:24:47,2025-03-07 14:24:47,2025-03-08 14:24:47,1,1,2,1,-1,1,Moda y Accesorios,1645.83,1.53,5,8549.32,DHL,Estándar,320.17,172.0,regional,Tlaxcala,Centro,25-34,7.0,3,1,Tarjeta de Crédito,En revisión,1,Marketplace,Mercado Libre,0,5,Ninguno,0.1945,0,0,1
ECOMMX-2024-03627,CUST-54657,2025-06-05 14:52:11,2025-06-06 14:52:11,2025-06-10 14:52:11,1,4,3,4,1,0,Salud y Belleza,1197.51,2.03,5,6372.58,DHL,Estándar,385.03,859.0,nacional,Quintana Roo,Península,25-34,13.0,1,0,Tarjeta de Crédito,Autorizada,1,Marketplace,Liverpool,0,5,Ninguno,0.3215,0,1,1
ECOMMX-2024-03628,CUST-60558,2025-01-28 19:54:17,2025-01-30 19:54:17,2025-02-03 19:54:17,2,4,3,4,1,0,Libros y Educación,653.17,2.12,3,2226.87,FedEx,Estándar,267.36,205.0,regional,Tlaxcala,Centro,25-34,40.0,1,1,Tarjeta de Crédito,En revisión,1,Marketplace,Coppel,0,5,Ninguno,0.4093,0,1,0
ECOMMX-2024-03629,CUST-33554,2025-05-03 18:23:03,2025-05-04 18:23:03,2025-05-26 18:23:03,1,22,12,22,10,0,Libros y Educación,1897.29,0.69,3,5855.98,Correos de México,Estándar,164.11,1248.0,nacional,Tabasco,Sur,18-24,2.0,1,1,Efectivo (OXXO),Autorizada,1,Marketplace,Coppel,1,2,Extraviado,0.0865,0,0,1
ECOMMX-2024-03630,CUST-71893,2025-09-07 20:22:00,2025-09-08 20:22:00,2025-09-18 20:22:00,1,10,8,10,2,0,Hogar y Jardín,5293.34,14.03,5,26940.44,Correos de México,Estándar,473.74,124.0,regional,Morelos,Centro,25-34,2.0,0,0,Tarjeta de Débito,En revisión,1,Marketplace,Amazon México,0,4,Ninguno,0.0895,0,0,1
ECOMMX-2024-03631,CUST-27617,2025-04-18 08:55:26,2025-04-19 08:55:26,2025-04-22 08:55:26,1,3,2,3,1,0,Hogar y Jardín,14834.2,3.28,1,15373.73,Estafeta,Express,539.53,144.0,regional,Morelos,Centro,55+,1.0,7,1,Tarjeta de Crédito,Autorizada,1,Marketplace,Amazon México,0,5,Ninguno,0.0364,1,0,1
ECOMMX-2024-03632,CUST-98741,2025-11-25 05:56:43,2025-11-26 05:56:43,2025-12-04 05:56:43,1,8,4,8,4,0,Hogar y Jardín,14654.11,12.77,1,15135.33,Estafeta,Estándar,481.22,89.0,regional,Puebla,Centro,18-24,37.0,6,1,Efectivo (OXXO),Autorizada,1,Marketplace,Mercado Libre,1,2,Ninguno,0.0328,1,1,1
ECOMMX-2024-03633,CUST-89921,2025-04-24 07:43:46,2025-04-25 07:43:46,2025-04-30 07:43:46,1,5,6,5,-1,1,Deportes,5359.81,2.95,3,16419.9,Estafeta,Estándar,340.47,1484.0,nacional,Tamaulipas,Norte,35-44,7.0,2,0,Tarjeta de Débito,En revisión,1,Marketplace,Amazon México,0,5,Ninguno,0.0635,0,0,1
ECOMMX-2024-03634,CUST-71956,2025-02-24 07:10:11,2025-02-25 07:10:11,2025-03-04 07:10:11,1,7,6,7,1,0,Salud y Belleza,2833.0,1.93,3,8776.95,Estafeta,Estándar,277.95,786.0,nacional,Nuevo León,Norte,18-24,34.0,3,1,Efectivo (OXXO),Autorizada,1,Marketplace,Mercado Libre,0,3,Ninguno,0.0981,0,1,1
ECOMMX-2024-03635,CUST-28123,2025-12-06 20:49:03,2025-12-08 20:49:03,2025-12-15 20:49:03,2,7,4,7,3,0,Deportes,7488.34,0.35,10,75058.29,Estafeta,Estándar,174.89,117.0,regional,Morelos,Centro,25-34,8.0,4,0,Tarjeta de Débito,Autorizada,1,Marketplace,Amazon México,1,2,Ninguno,0.0234,1,0,1
ECOMMX-2024-03636,CUST-33204,2025-01-17 04:12:45,2025-01-18 04:12:45,2025-01-24 04:12:45,1,6,4,6,2,0,Moda y Accesorios,2503.25,1.73,3,7844.95,FedEx,Estándar,335.2,390.0,nacional,Baja California,Norte,35-44,2.0,4,1,Efectivo (OXXO),Autorizada,1,Marketplace,Mercado Libre,0,3,Ninguno,0.1339,1,0,1
ECOMMX-2024-03637,CUST-56049,2025-03-03 11:02:31,2025-03-04 11:02:31,2025-03-10 11:02:31,1,6,4,6,2,0,Juguetes y Bebés,2926.81,0.56,3,9133.45,UPS,Estándar,353.02,710.0,nacional,Chiapas,Sur,25-34,8.0,0,1,Tarjeta de Débito,Autorizada,1,Marketplace,Mercado Libre,0,5,Retraso,0.1206,0,0,1
ECOMMX-2024-03638,CUST-88083,2025-04-20 02:53:42,2025-04-23 02:53:42,2025-05-05 02:53:42,3,12,12,12,0,1,Juguetes y Bebés,2368.64,2.31,4,9705.64,Correos de México,Estándar,231.08,838.0,nacional,Campeche,Península,25-34,2.0,2,0,Tarjeta de Débito,En revisión,1,Marketplace,Amazon México,0,4,Ninguno,0.0976,0,0,1
ECOMMX-2024-03639,CUST-45451,2025-11-27 06:43:22,2025-11-28 06:43:22,2025-12-06 06:43:22,1,8,6,8,2,0,Salud y Belleza,2138.2,2.17,3,6707.74,Estafeta,Estándar,293.14,1407.0,nacional,Yucatán,Península,25-34,32.0,2,1,Tarjeta de Débito,Autorizada,1,Marketplace,Liverpool,1,4,Retraso,0.1371,0,1,1
ECOMMX-2024-03640,CUST-71358,2025-08-31 18:04:05,2025-09-01 18:04:05,2025-09-04 18:04:05,1,3,4,3,-1,1,Electrónicos,13407.91,3.74,5,67464.99,UPS,Estándar,425.44,598.0,nacional,Jalisco,Occidente,25-34,44.0,5,1,Tarjeta de Crédito,En revisión,1,Marketplace,Amazon México,0,4,Ninguno,0.0317,1,1,1
