order_id,customer_id,order_date,shipped_date,delivered_date,processing_days,delivery_days,promised_delivery_days,actual_delivery_days,delivery_delay_days,delivery_met_promise,product_category,product_price_mxn,product_weight_kg,quantity,total_amount_mxn,shipping_carrier,shipping_tier,shipping_cost_mxn,distance_km,shipping_type,customer_state,customer_region,customer_age_group,customer_loyalty_months,purchase_frequency,is_urban,payment_method,transaction_status,payment_installments,sales_channel,platform_name,is_peak_season,customer_delivery_rating,delivery_issue,shipping_cost_to_price_ratio,is_frequent_customer,is_loyal_customer,high_value_order
ECOMMX-2024-05481,CUST-20443,2025-01-30 07:17:28,2025-01-31 07:17:28,2025-02-05 07:17:28,1,5,6,5,-1,1,Hogar y Jardín,378.79,7.63,1,850.37,Estafeta,Estándar,471.58,323.0,nacional,Michoacán,Occidente,55+,10.0,3,0,Tarjeta de Débito,En revisión,1,D2C,Sitio Web Propio,0,5,Ninguno,1.245,0,0,0
ECOMMX-2024-08361,CUST-77251,2025-05-13 23:54:50,2025-05-14 23:54:50,2025-05-19 23:54:50,1,5,3,5,2,0,Electrónicos,14589.32,4.17,4,58700.08,FedEx,Estándar,342.8,227.0,regional,Querétaro,Centro,45-54,2.0,3,0,Tarjeta de Débito,Autorizada,1,Marketplace,Mercado Libre,1,5,Ninguno,0.0235,0,0,1
ECOMMX-2024-01472,CUST-90598,2025-04-19 07:36:04,2025-04-20 07:36:04,2025-04-29 07:36:04,1,9,8,9,1,0,Electrónicos,26100.6,0.83,3,78432.25,Correos de México,Estándar,130.45,255.0,regional,México,Centro,45-54,15.0,2,1,Efectivo (OXXO),En revisión,1,Marketplace,Mercado Libre,0,5,Retraso,0.005,0,1,1
ECOMMX-2024-05100,CUST-77109,2025-12-21 03:50:08,2025-12-22 03:50:08,2025-12-31 03:50:08,1,9,6,9,3,0,Libros y Educación,903.63,1.21,3,2963.94,Estafeta,Estándar,253.05,985.0,nacional,Jalisco,Occidente,55+,7.0,4,1,Tarjeta de Débito,Autorizada,1,Marketplace,Mercado Libre,1,4,Entregado en lugar equivocado,0.28,1,0,0
ECOMMX-2024-06765,CUST-89523,2025-12-20 19:48:09,2025-12-21 19:48:09,2026-01-07 19:48:09,1,17,12,17,5,0,Electrónicos,16459.98,4.96,5,82588.31,Correos de México,Estándar,288.41,325.0,nacional,Colima,Occidente,55+,13.0,2,1,Tarjeta de Crédito,Autorizada,18,Marketplace,Amazon México,1,4,Ninguno,0.0175,0,1,1
ECOMMX-2024-08706,CUST-84017,2025-11-23 20:45:00,2025-11-25 20:45:00,2025-12-01 20:45:00,2,6,4,6,2,0,Hogar y Jardín,13722.31,8.95,7,96454.87,Estafeta,Estándar,398.7,189.0,regional,Hidalgo,Centro,25-34,35.0,0,1,Efectivo (OXXO),En revisión,1,Marketplace,Liverpool,1,4,Ninguno,0.0291,0,1,1
ECOMMX-2024-04929,CUST-88522,2025-10-01 20:47:45,2025-10-02 20:47:45,2025-10-09 20:47:45,1,7,6,7,1,0,Moda y Accesorios,3691.42,1.77,1,4006.94,Estafeta,Estándar,315.52,809.0,nacional,Sonora,Norte,35-44,2.0,4,0,Tarjeta de Crédito,Autorizada,3,Marketplace,Coppel,0,5,Ninguno,0.0855,1,0,0
ECOMMX-2024-06329,CUST-13937,2025-07-26 09:31:17,2025-07-27 09:31:17,2025-08-01 09:31:17,1,5,4,5,1,0,Deportes,1811.83,1.66,4,7635.06,FedEx,Estándar,387.74,1400.0,nacional,Nayarit,Occidente,55+,8.0,4,1,Tarjeta de Crédito,En revisión,1,Marketplace,Coppel,0,3,Ninguno,0.214,1,0,1
ECOMMX-2024-02609,CUST-62647,2025-08-30 13:09:19,2025-08-31 13:09:19,2025-09-03 13:09:19,1,3,1,3,2,0,Electrónicos,1308.96,1.09,4,5834.41,DHL,Express,598.57,237.0,regional,Querétaro,Centro,18-24,0.0,5,1,Tarjeta de Débito,Autorizada,1,Marketplace,Amazon México,0,5,Ninguno,0.4573,1,0,1
ECOMMX-2024-00003,CUST-87661,2025-08-07 12:45:58,2025-08-08 12:45:58,2025-08-15 12:45:58,1,7,6,7,1,0,Salud y Belleza,2753.38,2.58,1,3079.51,Estafeta,Estándar,326.13,983.0,nacional,Coahuila,Norte,35-44,17.0,0,1,Efectivo (OXXO),Autorizada,1,Marketplace,Mercado Libre,0,4,Ninguno,0.1184,0,1,0
ECOMMX-2024-02213,CUST-20032,2025-07-14 20:30:45,2025-07-15 20:30:45,2025-07-21 20:30:45,1,6,6,6,0,1,Hogar y Jardín,3054.56,13.61,5,15956.27,Estafeta,Estándar,683.47,1419.0,nacional,Campeche,Península,45-54,2.0,2,0,Tarjeta de Débito,Autorizada,1,Marketplace,Amazon México,0,4,Ninguno,0.2238,0,0,1
ECOMMX-2024-04827,CUST-58533,2025-04-15 19:46:47,2025-04-16 19:46:47,2025-04-20 19:46:47,1,4,4,4,0,1,Electrónicos,6776.95,3.48,6,40918.26,Estafeta,Estándar,256.56,206.0,regional,Querétaro,Centro,35-44,2.0,3,1,Tarjeta de Débito,Rechazada,1,Marketplace,Liverpool,0,5,Ninguno,0.0379,0,0,1
ECOMMX-2024-00856,CUST-15441,2025-09-15 11:25:47,2025-09-16 11:25:47,2025-09-23 11:25:47,1,7,6,7,1,0,Deportes,4657.69,1.04,4,18893.42,Estafeta,Estándar,262.66,1326.0,nacional,Nayarit,Occidente,25-34,7.0,2,0,Tarjeta de Débito,Autorizada,1,D2C,Sitio Web Propio,0,4,Retraso,0.0564,0,0,1
ECOMMX-2024-06977,CUST-95030,2025-12-05 20:25:47,2025-12-08 20:25:47,2025-12-13 20:25:47,3,5,1,5,4,0,Electrónicos,1848.17,4.34,2,4681.3,DHL,Express,984.96,628.0,nacional,Jalisco,Occidente,18-24,2.0,1,1,PayPal,Autorizada,1,Marketplace,Mercado Libre,1,3,Ninguno,0.5329,0,0,0
ECOMMX-2024-05885,CUST-49213,2025-08-15 18:21:17,2025-08-16 18:21:17,2025-08-21 18:21:17,1,5,4,5,1,0,Moda y Accesorios,2569.51,1.39,3,8084.68,UPS,Estándar,376.15,1285.0,nacional,Aguascalientes,Occidente,45-54,1.0,2,1,PayPal,Autorizada,1,D2C,Sitio Web Propio,0,4,Ninguno,0.1464,0,0,1
ECOMMX-2024-00624,CUST-84901,2025-12-12 04:03:54,2025-12-13 04:03:54,2025-12-24 04:03:54,1,11,6,11,5,0,Electrónicos,14911.9,3.92,3,45128.26,Estafeta,Estándar,392.56,315.0,nacional,Oaxaca,Sur,55+,7.0,2,0,Tarjeta de Crédito,Autorizada,12,Marketplace,Coppel,1,3,Ninguno,0.0263,0,0,1
ECOMMX-2024-00290,CUST-69788,2025-08-25 13:02:33,2025-08-26 13:02:33,2025-08-29 13:02:33,1,3,3,3,0,1,Moda y Accesorios,3618.41,0.7,1,3728.43,Redpack,Estándar,110.02,40.0,local,Ciudad de México,Centro,18-24,28.0,1,1,Tarjeta de Débito,Autorizada,1,Marketplace,Coppel,0,4,Ninguno,0.0304,0,1,0
ECOMMX-2024-02018,CUST-18318,2025-12-07 14:13:42,2025-12-10 14:13:42,2025-12-15 14:13:42,3,5,3,5,2,0,Salud y Belleza,434.23,0.37,5,2557.55,DHL,Estándar,386.4,755.0,nacional,Yucatán,Península,45-54,7.0,4,1,Tarjeta de Crédito,Autorizada,1,Marketplace,Walmart,1,5,Ninguno,0.8899,1,0,0
ECOMMX-2024-00668,CUST-95985,2025-08-15 04:48:48,2025-08-16 04:48:48,2025-08-18 04:48:48,1,2,3,2,-1,1,Moda y Accesorios,2588.79,0.7,5,13329.68,DHL,Estándar,385.73,402.0,nacional,Oaxaca,Sur,45-54,4.0,3,0,Tarjeta de Crédito,Autorizada,6,Marketplace,Coppel,0,5,Ninguno,0.149,0,0,1
ECOMMX-2024-08921,CUST-96665,2025-12-19 06:55:25,2025-12-20 06:55:25,2026-01-13 06:55:25,1,24,12,24,12,0,Hogar y Jardín,9213.83,1.72,4,37068.66,Correos de México,Estándar,213.34,813.0,nacional,Yucatán,Península,25-34,21.0,0,1,Tarjeta de Crédito,Autorizada,6,D2C,Sitio Web Propio,1,2,Retraso,0.0232,0,1,1
ECOMMX-2024-08264,CUST-23447,2025-12-18 14:54:49,2025-12-19 14:54:49,2025-12-23 14:54:49,1,4,4,4,0,1,Hogar y Jardín,12985.27,11.43,5,65532.54,FedEx,Estándar,606.19,851.0,nacional,Jalisco,Occidente,25-34,6.0,1,1,Efectivo (OXXO),Autorizada,1,Marketplace,Amazon México,1,4,Ninguno,0.0467,0,0,1
ECOMMX-2024-09696,CUST-99968,2025-03-16 04:43:24,2025-03-17 04:43:24,2025-03-19 04:43:24,1,2,3,2,-1,1,Juguetes y Bebés,3338.29,1.58,2,7100.3,DHL,Estándar,423.72,538.0,nacional,Yucatán,Península,25-34,11.0,3,0,Tarjeta de Débito,En revisión,1,Marketplace,Walmart,0,4,Ninguno,0.1269,0,0,1
ECOMMX-2024-01631,CUST-37568,2025-03-13 15:38:16,2025-03-14 15:38:16,2025-03-16 15:38:16,1,2,3,2,-1,1,Electrónicos,32675.19,3.28,4,131189.43,DHL,Estándar,488.67,514.0,nacional,Yucatán,Península,25-34,15.0,2,1,Tarjeta de Débito,En revisión,1,Marketplace,Mercado Libre,0,5,Retraso,0.015,0,1,1
ECOMMX-2024-05170,CUST-16146,2025-05-13 17:23:13,2025-05-14 17:23:13,2025-05-19 17:23:13,1,5,3,5,2,0,Salud y Belleza,1102.57,1.41,4,4786.92,DHL,Estándar,376.64,1368.0,nacional,Baja California Sur,Norte,25-34,3.0,3,1,Tarjeta de Débito,En revisión,1,Marketplace,Coppel,1,4,Ninguno,0.3416,0,0,0
ECOMMX-2024-07205,CUST-15126,2025-10-21 18:39:17,2025-10-22 18:39:17,2025-10-27 18:39:17,1,5,4,5,1,0,Hogar y Jardín,7057.76,2.97,2,14340.74,Estafeta,Estándar,225.22,172.0,regional,Tlaxcala,Centro,25-34,28.0,5,1,Tarjeta de Débito,Autorizada,1,Marketplace,Coppel,0,3,Ninguno,0.0319,1,1,1
ECOMMX-2024-02522,CUST-15263,2025-12-02 15:48:38,2025-12-03 15:48:38,2025-12-06 15:48:38,1,3,2,3,1,0,Electrónicos,2695.43,0.75,4,11038.48,UPS,Estándar,256.76,159.0,regional,Querétaro,Centro,45-54,0.0,1,1,Tarjeta de Débito,En revisión,1,Marketplace,Mercado Libre,1,4,Ninguno,0.0953,0,0,1
ECOMMX-2024-02215,CUST-79506,2025-03-13 23:08:58,2025-03-14 23:08:58,2025-03-21 23:08:58,1,7,6,7,1,0,Hogar y Jardín,12929.71,3.8,3,39138.07,Estafeta,Estándar,348.94,1094.0,nacional,Coahuila,Norte,25-34,11.0,6,1,Tarjeta de Débito,Autorizada,1,D2C,Sitio Web Propio,0,4,Ninguno,0.027,1,0,1
ECOMMX-2024-06968,CUST-35174,2025-07-04 16:53:51,2025-07-05 16:53:51,2025-07-18 16:53:51,1,13,12,13,1,0,Electrónicos,28833.01,1.96,3,86739.33,Correos de México,Estándar,240.3,1237.0,nacional,Baja California,Norte,25-34,4.0,6,0,Tarjeta de Crédito,Autorizada,6,Marketplace,Mercado Libre,0,5,Ninguno,0.0083,1,0,1
ECOMMX-2024-06496,CUST-88290,2025-12-10 05:48:35,2025-12-11 05:48:35,2025-12-15 05:48:35,1,4,3,4,1,0,Salud y Belleza,2348.91,1.82,2,5081.6,DHL,Estándar,383.78,1184.0,nacional,Chiapas,Sur,25-34,5.0,2,1,PayPal,Autorizada,1,Marketplace,Coppel,1,3,Ninguno,0.1634,0,0,1
ECOMMX-2024-06213,CUST-44245,2025-08-18 22:50:08,2025-08-21 22:50:08,2025-08-29 22:50:08,3,8,6,8,2,0,Moda y Accesorios,3880.79,0.23,8,31273.2,Estafeta,Estándar,226.88,856.0,nacional,Campeche,Península,35-44,0.0,2,1,Tarjeta de Débito,En revisión,1,Marketplace,Mercado Libre,0,4,Ninguno,0.0585,0,0,1
ECOMMX-2024-07032,CUST-75098,2025-08-26 14:56:45,2025-08-28 14:56:45,2025-08-26 14:56:45,2,5,6,5,-1,1,Salud y Belleza,2125.41,0.27,5,10888.08,Estafeta,Estándar,261.03,1398.0,nacional,Quintana Roo,Península,18-24,10.0,2,1,Tarjeta de Débito,Autorizada,1,Marketplace,Walmart,0,5,Ninguno,0.1228,0,0,1
ECOMMX-2024-07420,CUST-99986,2025-10-21 23:22:05,2025-10-22 23:22:05,2025-10-26 23:22:05,1,4,1,4,3,0,Moda y Accesorios,521.72,1.51,5,3493.87,DHL,Express,885.27,356.0,nacional,Quintana Roo,Península,35-44,1.0,5,1,PayPal,Autorizada,1,Marketplace,Liverpool,0,4,Ninguno,1.6968,1,0,0
ECOMMX-2024-01107,CUST-45162,2025-01-05 03:27:15,2025-01-07 03:27:15,2025-01-09 03:27:15,2,2,2,2,0,1,Hogar y Jardín,8234.85,7.62,5,41575.65,DHL,Estándar,401.4,204.0,regional,Morelos,Centro,18-24,14.0,3,0,Tarjeta de Crédito,Autorizada,18,Marketplace,Amazon México,0,4,Retraso,0.0487,0,1,1
ECOMMX-2024-00450,CUST-75056,2025-03-06 10:52:34,2025-03-07 10:52:34,2025-03-10 10:52:34,1,3,2,3,1,0,Electrónicos,25706.97,4.25,1,26086.27,UPS,Estándar,379.3,248.0,regional,Durango,Centro,45-54,22.0,8,1,Tarjeta de Débito,Autorizada,1,Marketplace,Mercado Libre,0,5,Ninguno,0.0148,1,1,1
DUPE-ECOMMX-2024-06288,CUST-31337,2024-12-26 20:56:13,2024-12-27 20:56:13,2025-01-07 20:56:13,1,11,6,11,5,0,Salud y Belleza,2168.04,0.9,5,11098.02,Estafeta,Estándar,257.82,1118.0,nacional,Quintana Roo,Península,25-34,2.0,2,0,Tarjeta de Crédito,Autorizada,6,Marketplace,Mercado Libre,1,3,Ninguno,0.1189,0,0,1
ECOMMX-2024-09966,CUST-70936,2025-12-14 03:03:21,2025-12-16 03:03:21,2025-12-24 03:03:21,2,8,4,8,4,0,Moda y Accesorios,3851.11,0.29,4,15769.54,UPS,Estándar,365.1,655.0,nacional,Jalisco,Occidente,25-34,19.0,5,1,PayPal,Rechazada,1,Marketplace,Coppel,1,3,Ninguno,0.0948,1,1,1
ECOMMX-2024-00135,CUST-56801,2025-04-12 13:19:47,2025-04-13 13:19:47,2025-04-19 13:19:47,1,6,4,6,2,0,Hogar y Jardín,2573.41,10.43,4,11406.49,Estafeta,Express,1112.85,749.0,nacional,Yucatán,Península,25-34,8.0,4,1,Efectivo (OXXO),Autorizada,1,Marketplace,Amazon México,0,4,Ninguno,0.4324,1,0,1
ECOMMX-2024-01785,CUST-13991,2025-09-04 14:00:41,2025-09-05 14:00:41,2025-09-18 14:00:41,1,13,12,13,1,0,Libros y Educación,682.38,2.82,4,2990.52,Correos de México,Estándar,261.0,415.0,nacional,Colima,Occidente,25-34,4.0,4,1,Tarjeta de Débito,Autorizada,1,Marketplace,Liverpool,0,5,Ninguno,0.3825,1,0,0
ECOMMX-2024-03404,CUST-37479,2025-06-30 03:46:17,2025-07-03 03:46:17,2025-07-06 03:46:17,3,3,5,3,-2,1,Electrónicos,34016.55,1.75,2,68130.63,Correos de México,Estándar,97.53,41.0,local,Ciudad de México,Centro,25-34,32.0,1,1,Tarjeta de Débito,Autorizada,1,D2C,Sitio Web Propio,0,5,Ninguno,0.0029,0,1,1
ECOMMX-2024-02906,CUST-79015,2025-07-20 13:27:58,2025-07-21 13:27:58,2025-07-26 13:27:58,1,5,4,5,1,0,Hogar y Jardín,12299.76,1.36,5,61894.84,UPS,Estándar,396.04,413.0,nacional,Nayarit,Occidente,25-34,19.0,2,0,Tarjeta de Débito,Autorizada,1,Marketplace,Amazon México,0,4,Ninguno,0.0322,0,1,1
ECOMMX-2024-08304,CUST-83734,2025-09-05 19:55:54,2025-09-06 19:55:54,2025-09-09 19:55:54,1,3,2,3,1,0,Moda y Accesorios,1867.88,0.95,1,2176.26,DHL,Estándar,308.38,220.0,regional,México,Centro,35-44,4.0,1,1,Tarjeta de Crédito,Autorizada,12,Marketplace,Coppel,0,4,Ninguno,0.1651,0,0,0
ECOMMX-2024-07492,CUST-53828,2025-07-13 10:35:04,2025-07-14 10:35:04,2025-07-17 10:35:04,1,3,3,3,0,1,Hogar y Jardín,2761.17,11.53,5,14546.34,DHL,Estándar,740.49,948.0,nacional,Tabasco,Sur,25-34,6.0,2,1,Efectivo (OXXO),En revisión,1,Marketplace,Liverpool,0,5,Retraso,0.2682,0,0,1
ECOMMX-2024-06100,CUST-19459,2025-04-16 02:33:48,2025-04-19 02:33:48,2025-04-28 02:33:48,3,9,8,9,1,0,Electrónicos,16440.86,3.0,2,33085.24,Correos de México,Estándar,203.52,298.0,regional,Querétaro,Centro,25-34,15.0,0,0,Tarjeta de Débito,Autorizada,1,D2C,Sitio Web Propio,0,5,Ninguno,0.0124,0,1,1
ECOMMX-2024-04504,CUST-29653,2025-09-12 11:40:55,2025-09-13 11:40:55,2025-09-14 11:40:55,1,1,1,1,0,1,Salud y Belleza,2637.48,1.53,4,10757.2,UPS,Estándar,207.28,42.0,local,Ciudad de México,Centro,45-54,27.0,3,1,Tarjeta de Crédito,Autorizada,1,Marketplace,Amazon México,0,5,Ninguno,0.0786,0,1,1
ECOMMX-2024-05053,CUST-87960,2025-02-01 22:58:57,2025-02-02 22:58:57,2025-02-07 22:58:57,1,5,2,5,3,0,Electrónicos,13556.45,0.75,4,54925.07,FedEx,Express,699.27,880.0,nacional,Guerrero,Sur,45-54,0.0,0,0,Tarjeta de Débito,Autorizada,1,Marketplace,Mercado Libre,0,3,Ninguno,0.0516,0,0,1
ECOMMX-2024-05205,CUST-76454,2025-11-30 19:01:00,2025-12-02 19:01:00,2025-12-10 19:01:00,2,8,4,8,4,0,Salud y Belleza,323.23,1.84,5,2005.57,UPS,Estándar,389.42,1126.0,nacional,Sonora,Norte,35-44,2.0,1,0,Efectivo (OXXO),En revisión,1,Marketplace,Amazon México,1,3,Entregado en lugar equivocado,1.2048,0,0,0
ECOMMX-2024-04080,CUST-71141,2025-11-18 16:46:16,2025-11-21 16:46:16,2025-11-23 16:46:16,3,2,1,2,1,0,Electrónicos,8425.83,2.68,2,17070.1,DHL,Estándar,218.44,12.0,local,Ciudad de México,Centro,25-34,10.0,0,1,Tarjeta de Crédito,Autorizada,18,Marketplace,Mercado Libre,1,5,Ninguno,0.0259,0,0,1
ECOMMX-2024-06918,CUST-85598,2025-06-17 10:53:07,2025-06-20 10:53:07,2025-06-28 10:53:07,3,8,8,8,0,1,Hogar y Jardín,2386.9,14.25,1,2824.72,Correos de México,Estándar,437.82,292.0,regional,Puebla,Centro,25-34,4.0,4,1,Tarjeta de Crédito,Autorizada,6,D2C,Sitio Web Propio,0,4,Ninguno,0.1834,1,0,0
ECOMMX-2024-06802,CUST-49633,2025-04-11 03:40:32,2025-04-12 03:40:32,2025-04-16 03:40:32,1,4,4,4,0,1,Hogar y Jardín,1028.39,7.25,2,2367.5,Estafeta,Estándar,310.72,214.0,regional,Puebla,Centro,25-34,6.0,3,0,Tarjeta de Débito,Rechazada,1,Marketplace,Amazon México,0,5,Ninguno,0.3021,0,0,0
ECOMMX-2024-05206,CUST-32061,2025-03-06 00:14:20,2025-03-07 00:14:20,2025-03-08 00:14:20,1,1,3,1,-2,1,Hogar y Jardín,7908.83,3.24,4,32124.62,DHL,Estándar,489.3,376.0,nacional,Nuevo León,Norte,35-44,21.0,3,1,Tarjeta de Crédito,En revisión,1,Marketplace,Walmart,0,5,Ninguno,0.0619,0,1,1
ECOMMX-2024-00532,CUST-66150,2025-03-16 02:49:52,2025-03-17 02:49:52,2025-03-28 02:49:52,1,11,12,11,-1,1,Salud y Belleza,724.46,2.22,5,3837.33,Correos de México,Estándar,215.03,765.0,nacional,Guanajuato,Occidente,18-24,4.0,2,1,Efectivo (OXXO),Autorizada,1,Marketplace,Mercado Libre,0,5,Ninguno,0.2968,0,0,0
ECOMMX-2024-04830,CUST-59761,2025-12-23 18:16:40,2025-12-24 18:16:40,2025-12-28 18:16:40,1,4,2,4,2,0,Hogar y Jardín,6452.07,3.32,1,6629.95,Estafeta,Estándar,177.88,1.0,local,Ciudad de México,Centro,35-44,5.0,4,1,Transferencia,Autorizada,1,Marketplace,Mercado Libre,1,3,Ninguno,0.0276,1,0,1
ECOMMX-2024-04038,CUST-82096,2025-07-24 00:33:30,2025-07-25 00:33:30,2025-08-07 00:33:30,1,13,12,13,1,0,Hogar y Jardín,10201.92,13.27,1,10765.15,Correos de México,Estándar,563.23,681.0,nacional,Sonora,Norte,35-44,59.0,2,1,Tarjeta de Débito,Rechazada,1,D2C,Sitio Web Propio,0,5,Ninguno,0.0552,0,1,1
ECOMMX-2024-04084,CUST-20297,2025-08-24 05:18:04,2025-08-25 05:18:04,2025-08-27 05:18:04,1,2,1,2,1,0,Electrónicos,22055.47,3.0,6,133047.73,DHL,Express,714.91,119.0,regional,Durango,Centro,25-34,22.0,1,1,Tarjeta de Débito,Autorizada,1,Marketplace,Mercado Libre,0,4,Ninguno,0.0324,0,1,1
ECOMMX-2024-03204,CUST-79784,2025-06-21 13:39:53,2025-06-22 13:39:53,2025-06-24 13:39:53,1,2,3,2,-1,1,Moda y Accesorios,2548.42,1.31,4,10601.91,DHL,Estándar,408.23,535.0,nacional,Chihuahua,Norte,45-54,7.0,2,1,Tarjeta de Débito,Autorizada,1,Marketplace,Liverpool,0,5,Ninguno,0.1602,0,0,1
ECOMMX-2024-07110,CUST-27324,2025-04-01 17:11:05,2025-04-02 17:11:05,2025-04-09 17:11:05,1,7,6,7,1,0,Electrónicos,795.3,2.71,2,1908.75,Estafeta,Estándar,318.15,1123.0,nacional,Sonora,Norte,45-54,0.0,1,1,Tarjeta de Crédito,En revisión,1,D2C,Sitio Web Propio,0,4,Ninguno,0.4,0,0,0
ECOMMX-2024-00330,CUST-89583,2025-03-25 22:21:16,2025-03-26 22:21:16,2025-04-02 22:21:16,1,7,6,7,1,0,Electrónicos,34679.58,1.61,3,104312.83,Estafeta,Estándar,274.09,1382.0,nacional,Guerrero,Sur,25-34,0.0,2,1,PayPal,En revisión,1,Marketplace,Amazon México,0,3,Ninguno,0.0079,0,0,1
ECOMMX-2024-04957,CUST-43536,2025-03-10 07:53:47,2025-03-11 07:53:47,2025-03-15 07:53:47,1,4,4,4,0,1,Hogar y Jardín,6584.0,3.69,2,13610.17,UPS,Estándar,442.17,526.0,nacional,Guerrero,Sur,45-54,11.0,3,1,Tarjeta de Débito,Autorizada,1,D2C,Sitio Web Propio,0,5,Ninguno,0.0672,0,0,1
ECOMMX-2024-03033,CUST-16024,2025-05-13 01:31:45,2025-05-16 01:31:45,2025-05-20 01:31:45,3,4,2,4,2,0,Deportes,3459.82,2.57,5,17614.69,UPS,Estándar,315.59,53.0,regional,Durango,Centro,25-34,1.0,0,1,Tarjeta de Crédito,En revisión,1,Marketplace,Amazon México,1,3,Ninguno,0.0912,0,0,1
ECOMMX-2024-07684,CUST-64079,2025-11-07 07:44:43,2025-11-08 07:44:43,2025-11-20 07:44:43,1,12,6,12,6,0,Juguetes y Bebés,2822.98,0.74,3,8738.21,Estafeta,Estándar,269.27,1414.0,nacional,Yucatán,Península,25-34,3.0,1,1,Tarjeta de Débito,Autorizada,1,Marketplace,Coppel,1,1,Ninguno,0.0954,0,0,1
ECOMMX-2024-01597,CUST-85882,2025-01-03 11:24:30,2025-01-04 11:24:30,2025-01-08 11:24:30,1,4,3,4,1,0,Hogar y Jardín,916.03,1.51,2,2225.87,DHL,Estándar,393.81,609.0,nacional,Aguascalientes,Occidente,25-34,4.0,4,1,Tarjeta de Débito,En revisión,1,Marketplace,Amazon México,0,5,Ninguno,0.4299,1,0,0
ECOMMX-2024-09919,CUST-28388,2025-02-14 23:21:42,2025-02-15 23:21:42,2025-02-21 23:21:42,1,6,4,6,2,0,Juguetes y Bebés,2289.88,0.46,1,2608.04,FedEx,Estándar,318.16,1441.0,nacional,Aguascalientes,Occidente,35-44,3.0,0,1,PayPal,Autorizada,1,Marketplace,Mercado Libre,1,4,Ninguno,0.1389,0,0,0
ECOMMX-2024-03597,CUST-92031,2025-12-21 06:57:04,2025-12-24 06:57:04,2025-12-31 06:57:04,3,7,4,7,3,0,Salud y Belleza,2520.97,1.58,3,7956.68,FedEx,Estándar,393.77,1440.0,nacional,Jalisco,Occidente,35-44,5.0,3,1,Tarjeta de Débito,Autorizada,1,Marketplace,Mercado Libre,1,2,Ninguno,0.1562,0,0,1
ECOMMX-2024-09038,CUST-21009,2025-08-23 14:59:05,2025-08-24 14:59:05,2025-08-27 14:59:05,1,3,2,3,1,0,Electrónicos,24147.25,0.91,4,96711.65,Estafeta,Estándar,122.65,0.0,local,Ciudad de México,Centro,35-44,6.0,2,1,Tarjeta de Débito,En revisión,1,Marketplace,Walmart,0,4,Ninguno,0.0051,0,0,1
ECOMMX-2024-08001,CUST-41951,2025-02-11 16:25:46,2025-02-12 16:25:46,2025-02-18 16:25:46,1,6,7,6,-1,1,Salud y Belleza,2649.01,0.96,10,26719.82,Redpack,Estándar,229.72,1075.0,nacional,Jalisco,Occidente,25-34,42.0,0,1,Tarjeta de Crédito,En revisión,1,Marketplace,Amazon México,0,5,Ninguno,0.0867,0,1,1
ECOMMX-2024-00590,CUST-92640,2025-10-05 23:54:39,2025-10-06 23:54:39,2025-10-14 23:54:39,1,8,6,8,2,0,Juguetes y Bebés,273.36,2.9,5,1665.31,Estafeta,Estándar,298.51,841.0,nacional,Quintana Roo,Península,45-54,47.0,4,1,Tarjeta de Débito,Autorizada,1,Marketplace,Walmart,0,4,Ninguno,1.092,1,1,0
ECOMMX-2024-00647,CUST-39363,2025-03-13 20:56:10,2025-03-14 20:56:10,2025-03-18 20:56:10,1,4,4,4,0,1,Libros y Educación,341.72,2.51,2,1101.31,FedEx,Estándar,417.87,395.0,nacional,Michoacán,Occidente,25-34,14.0,7,0,Tarjeta de Crédito,Autorizada,1,Marketplace,Amazon México,0,5,Ninguno,1.2228,1,1,0
ECOMMX-2024-09102,CUST-76912,2025-02-21 22:32:51,2025-02-22 22:32:51,2025-02-27 22:32:51,1,5,6,5,-1,1,Electrónicos,1597.11,3.68,4,6760.44,Estafeta,Estándar,372.0,1166.0,nacional,Jalisco,Occidente,45-54,27.0,2,1,Tarjeta de Débito,Autorizada,1,Marketplace,Amazon México,0,4,Ninguno,0.2329,0,1,1
ECOMMX-2024-08015,CUST-42338,2025-07-05 18:15:23,2025-07-06 18:15:23,2025-07-10 18:15:23,1,4,3,4,1,0,Salud y Belleza,1942.46,1.57,3,6194.28,DHL,Estándar,366.9,466.0,nacional,Chihuahua,Norte,55+,11.0,5,1,Tarjeta de Crédito,Autorizada,3,D2C,Sitio Web Propio,0,4,Retraso,0.1889,1,0,1
ECOMMX-2024-03771,CUST-31126,2025-06-18 19:15:03,2025-06-20 19:15:03,2025-06-24 19:15:03,2,4,1,4,3,0,Hogar y Jardín,1705.67,3.16,4,7726.71,DHL,Express,904.03,609.0,nacional,Baja California,Norte,45-54,9.0,0,1,Tarjeta de Débito,Autorizada,1,Marketplace,Walmart,0,4,Retraso,0.53,0,0,1
ECOMMX-2024-09039,CUST-71799,2025-03-15 05:27:24,2025-03-16 05:27:24,2025-03-20 05:27:24,1,4,4,4,0,1,Electrónicos,6309.92,1.03,4,25580.19,FedEx,Estándar,340.51,677.0,nacional,Veracruz,Sur,35-44,0.0,7,1,Tarjeta de Crédito,Autorizada,1,D2C,Sitio Web Propio,0,5,Ninguno,0.054,1,0,1
